id,name,label
10343,"Mollusks, swordtip squid, raw",0
23163,"Beef, plate steak, boneless, inside skirt, separable lean only, trimmed to 0"" fat, all grades, raw",0
78,"Heart, chicken, raw",0
635,"Prickly pear, indian fig, raw",1
9087,"Dates, deglet noor",1
4,"Pineapple, canned",1
44055,"Celery flakes, dried",1
12665,"Nuts, almonds, oil roasted, lightly salted",1
13956,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, choice, raw",0
23296,"Beef, Australian, imported, grass-fed,  external fat, raw",0
17452,"Lamb, Australian, imported, fresh, seam fat, raw",0
145,"Liver, ox, raw",0
23626,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8""fat, choice, cooked, broiled",0
8159,"Cereals, corn grits, yellow, regular and quick, enriched, dry",1
12_0004,"Milk, buffalo, whole fat",0
20077,"Wheat bran, crude",1
2011,"Spices, cloves, ground",1
6020,"Peas, snow peas, immature pods, raw",1
8655,"Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, pecan bunches",1
2006,"Spices, cardamom",1
6304,"Peanuts, immature beans, boiled",1
5725,"Turkey, drumstick, from whole bird, enhanced, meat only, roasted",0
12586,"Nuts, cashew nuts, oil roasted, with salt added",1
11011,"Asparagus, raw",1
8571,"Cereals ready-to-eat, NATURE'S PATH, Organic FLAX PLUS, Pumpkin Granola",1
8471,"Cereals ready-to-eat, KELLOGG'S, SPECIAL K Protein Plus",1
187,"Mussel, raw",0
14263,"Citrus fruit juice drink, frozen concentrate, prepared with water",1
426,"Beef, T-bone steak, raw",0
10803,"USDA Commodity, pork, ground, fine/coarse, frozen, cooked",0
15012,"Traditional confectionery, ""Kibi-dango"" (sweet dumpling made from rice and proso millet flour)",1
6249,"Sweet peppers, fruit, yellow, raw",1
1192,KRAFT VELVEETA LIGHT Reduced Fat Pasteurized Process Cheese Product,0
11670,"Peppers, hot chili, green, raw",1
20106,"Macaroni, vegetable, enriched, cooked",1
6115,"Gravy, au jus, dry",1
14541,"Fruit punch-flavor drink, powder, without added sodium, prepared with water",1
13881,"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, select, raw",0
8580,"Incaparina, dry mix (corn and soy flours), unprepared",1
04_0033,"Amaranth, leaves, green, boiled* (without salt)",1
23169,"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, all grades, raw",0
832,"Lingonberry, jam",1
11891,"Turnip greens, cooked, boiled, drained, with salt",1
935,"Pork sausage, frankfurter type",0
13420,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",0
5675,"Chicken, skin (drumsticks and thighs), cooked, roasted",0
12539,"Seeds, sunflower seed kernels, toasted, with salt added",1
14641,"Beverages, Energy drink, VAULT Zero, sugar-free, citrus flavor",1
16062,"Cowpeas, common (blackeyes, crowder, southern), mature seeds, raw",1
8009,"Mushrooms, tree ears, white jelly fungus, dried, boiled",1
1474,"Milk, skimmed, organic",0
1228,"Cheese, fresh, queso fresco",0
20129,"Wheat flours, bread, unenriched",1
836,"Potato, canned",1
8511,"Cereals, MALT-O-MEAL, original, plain, prepared with water, without salt",1
23090,"Beef, chuck for stew, separable lean and fat, all grades, cooked, braised",0
42235,"Cheese, cottage, lowfat, 1% milkfat, lactose reduced",0
8348,"Cereals ready-to-eat, MALT-O-MEAL, Crispy Rice",1
13345,"Beef, cured, breakfast strips, cooked",0
7066,"Turkey sausage, reduced fat, brown and serve, cooked (include BUTTERBALL breakfast links turkey sausage)",0
1250,"Margarine, 80 % fat, table use, vegetable fat",1
8314,"Cereals, QUAKER, hominy grits, white, quick, dry",1
14145,"Beverages, Carbonated beverage, SPRITE, lemon-lime, without caffeine",1
02_0001,"Bengal gram, dehulled, split, dried, raw",1
2017,"Spices, dill weed, dried",1
9448,"Nance, canned, syrup, drained",1
670,"Lettuce, looseleaf, raw",1
9516,"Fruit juice smoothie, BOLTHOUSE FARMS, strawberry banana",1
4065,"Chickpeas*, mature seeds, whole, raw
?*Syn. Garbanzo beans?",1
9295,"Pummelo, raw",1
15059,"Traditional confectionery, ""Arare"" (glutinous rice cracker) ",1
1241,"Ice cream sandwich, made with light ice cream, vanilla",0
13486,"Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, all grades, raw",0
14312,"Beverages, Malted drink mix, natural, powder, prepared with whole milk",1
16031,"Beans, kidney, california red, mature seeds, cooked, boiled, without salt",1
6334,"Japanese radishes, Daikon, ""Kiriboshi-daikon"" (cut and dried Daikon root), rehydrated and boiled",1
13421,"Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",0
23603,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, all grades, raw",0
23173,"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, select, raw",0
256,"Cheese, firm, 30 % fidm., all varieties",0
plant-based-78,Vegan Vanilla Flavoured Marshmallows,1
13861,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, roasted",0
01_0034,"Biscuit, sweet*",1
14427,"Beverages, Orange drink, breakfast type, with juice and pulp, frozen concentrate, prepared with water",1
23491,"Beef composite, separable lean only, trimmed to 1/8"" fat, choice, cooked",0
1311,"Baguette, wheat, fine, industrial product",1
12643,"Nuts, pecans, dry roasted, with salt added",1
5081,"Chicken, broilers or fryers, leg, meat only, cooked, fried",0
08_0039,"Pomegranate, ripe, with seed, raw",1
13952,"Beef, rib eye, small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",0
8010,"Cereals ready-to-eat, QUAKER, CAP'N CRUNCH",1
17036,"Lamb, domestic, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",0
17242,"Lamb, domestic, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, raw",0
plant-based-29,Vegan Southern Fried No Chicken Bucket ,1
11382,"Potatoes, mashed, dehydrated, granules with milk, dry form",1
23035,"Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",0
17137,"Veal, sirloin, separable lean only, raw",0
14267,"Beverages, Fruit punch drink, with added nutrients, canned",1
11846,"Pumpkin, canned, with salt",1
14016,"Beverages, almond milk, sweetened, vanilla flavor, ready-to-drink",1
plant-based-111,Vegan Chocolate Dipped Strawberry,1
1186,"Cheese, cream, fat free",0
14355,"Beverages, tea, black, brewed, prepared with tap water",1
plant-based-149,Vegan 3 Classic Choc ,1
1246,"Pork, ham, silverside, 2 mm fat, raw",0
5729,"Turkey, wing, from whole bird, enhanced, meat only, raw",0
1458,"Rolls, wheat with rye, high fat seeds, industrial produced",1
8635,"Cereals ready-to-eat, GENERAL MILLS, COCOA PUFFS, 25% Reduced Sugar",1
7006,"Bockwurst, pork, veal, raw",0
11287,"Onions, frozen, chopped, unprepared",1
1147,"Strawberry juice, concentrated, sugar added",1
15085,"Cake and pastry, waffles, with strawberry jam filling",1
50,"Peach, canned",1
9270,"Pineapple, canned, heavy syrup pack, solids and liquids",1
644,"Passion fruit, raw",1
4528,"Oil, walnut",1
131,"Chicken, flesh only, raw",0
11906,"Corn, sweet, white, canned, cream style, regular pack",1
plant-based-101,Plant Based Smoky Bean & Chipotle Chilli Cooking Sauce,1
09_0051,"Pomfret, Silver, dried",0
1128,"Egg, whole, cooked, fried",0
8476,"Cereals ready-to-eat, MALT-O-MEAL, Honey BUZZERS",1
9006,"Apples, raw, without skin, cooked, microwave",1
14061,"Beverages, Energy Drink, sugar free",1
11042,"Beef, dairy fattened steer, rib loin, fat, raw",0
17128,"Veal, shoulder, blade chop, separable lean and fat, raw",0
1557,"Cheese, processed, 20 % fidm.",0
11576,"Turnip greens and turnips, frozen, unprepared",1
10013,"Pork, fresh, leg (ham), rump half, separable lean and fat, cooked, roasted",0
11625,"Parsley, freeze-dried",1
13786,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0"" fat, all grades, raw",0
8593,"Cereals ready-to-eat, GENERAL MILLS, CHEERIOS, Chocolate",1
5103,"Chicken, broilers or fryers, wing, meat and skin, cooked, roasted",0
9061,"Carissa, (natal-plum), raw",1
1070,"Common wheat, wheat germ",1
7917,"Sausage, pork and beef, with cheddar cheese, smoked",0
15056,"Traditional confectionery, ""Hina-arare, Kansai style"" (roasted rice dough for the Doll's festival)",1
5113,"Chicken, roasting, meat only, raw",0
8592,"Cereals ready-to-eat, GENERAL MILLS, CHEERIOS, Banana Nut",1
10292,"Mollusks, Pacific oyster, cultured, raw",0
11133,"Pork, large type breed, inside ham, without subcutaneous fat, boiled",0
8708,"Cereals ready-to-eat, KELLOGG's FROSTED MINI-WHEATS Touch of Fruit in the Middle, raisin",1
23238,"Beef, rib, back ribs, bone-in, separable lean and fat, trimmed to 0"" fat, select, raw",0
531,Wheat flour,1
15164,"Mollusks, mussel, blue, raw",0
plant-based-212,Nut Milk,1
278,"Spinach, raw",1
8662,"Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, with real strawberries",1
16359,"Chickpeas (garbanzo beans, bengal gram), mature seeds, canned, drained, rinsed in tap water",1
12058,"Nuts, acorns, raw",1
20316,"Corn flour, whole-grain, white",1
1309,"Rye bread, dark with high fat seeds and whole kernels",1
23199,"Beef, rib eye roast, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",0
4071,"Mung beans, mature seeds, whole, raw",1
13889,"Beef, shoulder top blade steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",0
6280,"Japanese ginger, ""Myoga"", spike, raw",1
8679,"Cereals ready-to-eat, GENERAL MILLS, FROSTED TOAST CRUNCH",1
13002,"Beef, carcass, separable lean and fat, select, raw",0
17288,"Lamb, Australian, imported, fresh, foreshank, separable lean only, trimmed to 1/8"" fat, raw",0
9042,"Blackberries, raw",1
23006,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",0
14197,"Cocoa mix, NESTLE, Rich Chocolate Hot Cocoa Mix",1
23170,"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",0
17440,"Lamb, Australian, imported, fresh, leg, hindshank, heel on, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, braised",0
17143,"Veal, ground, cooked, broiled",0
23142,"Beef, chuck eye steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",0
23587,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, broiled",0
60,"Grapefruitjuice, canned, unswtnd.",1
285,"Pork, meat, approx. 10 % fat, raw",0
23413,"Beef, New Zealand, imported, flat, separable lean only, raw",0
862,"Rye kernels, whole/cracked",1
31015,"PACE, Diced Green Chilies",1
4072,"Mung beans, mature seeds, whole, boiled",1
11049,"Beef, dairy fattened steer, inside round, without subcutaneous fat, roasted",0
9512,"Grape juice, canned or bottled, unsweetened, with added ascorbic acid and calcium",1
17086,"Lamb, New Zealand, imported, square-cut shoulder, separable lean only, raw",0
8094,"Cereals, QUAKER, corn grits, instant, cheddar cheese flavor, dry",1
96,"Elderberry, raw",1
442,"Potato crisps, fatreduced",1
5091,"Chicken, broilers or fryers, thigh, meat and skin, raw",0
17055,"Lamb, domestic, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, raw",0
6284,"Brussels sprouts, head, boiled",1
779,"Cheese, semihard, Havarti, 60 % fidm.",0
6239,"Parsley, leaves, raw",1
7979,"Sausage, pork, turkey, and beef, reduced sodium",0
14637,"Water, with corn syrup and/or sugar and low calorie sweetener, fruit flavored",1
121,"Cherry, raw",1
10920,"Pork, cured, ham and water product, slice, bone-in, separable lean and fat, heated, pan-broil",0
16076,"Lupins, mature seeds, raw",1
23650,"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, select, raw",0
5713,"Turkey, retail parts, wing, meat only, cooked, roasted",0
8602,"Cereals ready-to-eat, KELLOGG, KELLOGG'S SPECIAL K, Cinnamon Pecan",1
14155,"Beverages, Carbonated beverage, tonic water",1
8272,"Cereals ready-to-eat, GENERAL MILLS, CINNAMON TOAST CRUNCH",1
04_0010,"Bottle gourd leaves, raw",1
23060,"Beef, chuck, shoulder clod, top blade, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",0
14614,"V8 SPLASH Juice Drinks, Mango Peach",1
11761,"Cauliflower, cooked, boiled, drained, with salt",1
23110,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0"" fat, select, raw",0
376,"Pork, hand, approx. 16 % fat, raw",0
17091,"Veal, composite of trimmed retail cuts, separable lean only, cooked",0
796,"Cauliflower, imported, raw",1
7921,Bacon and beef sticks,0
17322,"Lamb, Australian, imported, fresh, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, raw",0
7937,"Bologna, pork, turkey and beef",0
11976,"Pepper, banana, raw",1
6313,"Lettuce, head lettuce, butter type, leaves, raw",1
16108,"Soybeans, mature seeds, raw",1
20141,"Spelt, cooked",1
1046,"Cheese food, pasteurized process, American, vitamin D fortified",0
13950,"Beef, brisket, flat half, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",0
13327,"Beef, variety meats and by-products, liver, cooked, pan-fried",0
10980,"Pork loin, fresh, backribs, bone-in, raw, lean only",0
06_0012,"Mustard seeds, dried",1
639,"Loquat, raw",1
5011,"Chicken, broilers or fryers, meat only, raw",0
08_0006,"Bullocks Heart, ripe, raw",1
20522,"Cornmeal, degermed, unenriched, white",1
03_0028,"Pumpkin, raw",1
11397,"Potatoes, o'brien, frozen, prepared",1
10895,"Pork, cured, ham, separable fat, boneless, unheated",0
23610,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",0
1300,"Ice cream bar, covered with chocolate and nuts",0
11352,"Potatoes, flesh and skin, raw",1
15023,"Traditional confectionery, ""Daifuku-mochi"" (sweet rice cake stuffed with red bean paste)",1
8500,"Cereals ready-to-eat, MALT-O-MEAL, Frosted Mini SPOONERS",1
15099,"Biscuits, hard pretzel",1
7939,"Frankfurter, pork",0
23144,"Beef, chuck eye steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",0
17247,"Lamb, domestic, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",0
263,"Cheese, unripened, smoked, 5 % fidm.",0
6050,"Pumpkin and squash, winter squash*, fruit, frozen
?*Syn. Pumpkin?",1
14280,"Beverages, tea, black, ready to drink, decaffeinated, diet",1
14171,"Beverages, coconut milk, sweetened, fortified with calcium, vitamins A, B12, D2",1
81,Honey,1
5286,"Turkey and gravy, frozen",0
8656,"Cereals ready-to-eat, NATURE'S PATH, Organic FLAX PLUS flakes",1
42151,"Vegetable oil-butter spread, reduced calorie",1
1024,"Cheese, limburger",0
5295,"Turkey roast, boneless, frozen, seasoned, light and dark meat, raw",0
13961,"Beef, chuck, mock tender steak, separable lean only, trimmed to 0"" fat, choice, cooked, broiled",0
08_0001,"Apple, without skin, raw",1
14044,"Beverages, SLIMFAST, Meal replacement,  High Protein Shake, Ready-To-Drink, 3-2-1 plan",1
13955,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",0
1247,"Pork, hand with rind, raw",0
5694,"Turkey, dark meat from whole, enhanced, meat only, raw",0
14599,"Beverages, Powerade Zero Ion4, calorie-free, assorted flavors",1
14607,"V8 SPLASH Juice Drinks, Diet Berry Blend",1
13036,"Cheese, Gouda",0
9033,"Apricots, dried, sulfured, stewed, without added sugar",1
637,"Lime, raw",1
plant-based-92,Plant Based Chocolate Rice pudding ,1
7108,"Bananas, dried",1
plant-based-28,Vegan 6 Butcher Inspired No Pork Sausages ,1
07_0001,"Bay leaf, dried",1
14423,"Dairy drink mix, chocolate, reduced calorie, with aspartame, powder, prepared with water and ice",1
11565,"Turnips, cooked, boiled, drained, without salt",1
14334,"Pineapple and grapefruit juice drink, canned",1
9086,"Custard-apple, (bullock's-heart), raw",1
17122,"Veal, shoulder, arm, separable lean and fat, raw",0
13012,Evaporated whole milk,0
9500,"Apples, raw, red delicious, with skin",1
6176,"Corn, sweet corn, immature kernels, boiled",1
15165,"Mollusks, mussel, blue, cooked, moist heat",0
23123,"Beef, chuck, mock tender steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",0
5167,"Turkey, whole, meat only, raw",0
17299,"Lamb, Australian, imported, fresh, leg, sirloin half, boneless, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",0
